USAF,WBAN,STATION NAME,CTRY,ST,RGN,CALL,LAT,LON,ELEV(M),BEGIN,END
726449,4891,MERRILL MUNICIPAL AIRPORT,US,WI,MW,KRRL,45.199,-89.711,401.4,20060101,20220428
726449,99999,MERRILL MUNI,US,WI,MW,KRRL,45.2,-89.717,402.0,20010811,20051231
726450,14898,AUSTIN STRAUBEL INTERNATIONAL,US,WI,MW,KGRB,44.48,-88.137,208.6,19500101,20220428
726452,4826,ALEXANDER FD S WOOD CO APT,US,WI,MW,KISW,44.359,-89.837,309.4,20060101,20220428
726452,99999,ALEXANDER FLD SOUTH,US,WI,MW,KISW,44.367,-89.833,311.0,19970123,20051231
726454,99999,TWO RIVERS COAST GUARD STATIO,US,WI,MW,,44.13,-87.55,176.0,19780823,19960630
726455,94897,MANITOWOC COUNTY AIRPORT,US,WI,MW,KMTW,44.133,-87.667,198.4,20060101,20220428
726455,99999,MANITOWOC CO,US,WI,MW,KMTW,44.133,-87.683,198.0,19730101,20051231
726456,94855,WHITTMAN REGIONAL AIRPORT,US,WI,MW,KOSH,43.987,-88.556,239.3,20060101,20220428
726456,99999,WITTMAN RGNL,US,WI,MW,KOSH,43.983,-88.55,246.0,19730101,20051231
726457,4825,OUTAGAMIE CO RGNL AIRPORT,US,WI,MW,KATW,44.267,-88.517,279.5,20060101,20220428
726457,99999,OUTAGAMIE CO RGNL,US,WI,MW,KATW,44.25,-88.517,280.0,19800910,20051231
726458,4824,DOOR CO CHERRYLAND AIRPORT,US,WI,MW,KSUE,44.85,-87.417,220.7,20060101,20220428
726458,99999,DOOR CO CHERRYLAND,US,WI,MW,KSUE,44.85,-87.417,221.0,19810121,20051231
726459,99999,STURGEON BAY,US,WI,MW,,44.78,-87.32,176.0,19810806,19960701
726460,14897,WAUSAU MUNICIPAL ARPT,US,WI,MW,KAUW,44.929,-89.628,364.5,19730101,19850531
726461,14897,WAUSAU MUNICIPAL ARPT,US,WI,MW,KAUW,44.929,-89.628,364.5,19850531,19900219
726463,14897,WAUSAU DOWNTOWN AIRPORT,US,WI,MW,KAUW,44.927,-89.625,366.0,19900314,20220428
726464,54834,WATERTOWN MUNICIPAL AIRPORT,US,WI,MW,KRYV,43.167,-88.717,249.9,20060101,20220429
726464,99999,WATERTOWN MUNI,US,WI,MW,KRYV,43.167,-88.717,254.0,19950423,20051231
726465,94890,CENTRAL WISCONSIN AIRPORT,US,WI,MW,KCWA,44.783,-89.667,389.2,20060101,20220428
726465,99999,CENTRAL WISCONSIN,US,WI,MW,KCWA,44.783,-89.667,389.0,19730101,20051231
726466,54917,APPLETON MUNICIPAL AIRPORT,US,MN,MW,KAQP,45.228,-96.007,310.9,20060101,20220428
726466,99999,APPLETON MUNI ARPT,US,MN,MW,KAQP,45.23,-96.0,310.0,19791227,20051231
726467,54909,RICE LAKE REGIONAL-CARL'S FIE,US,WI,MW,KRPD,45.419,-91.773,336.8,20060101,20220428
726467,99999,RICE LAKE RGNL CARLS,US,WI,MW,KRPD,45.417,-91.767,337.0,19870629,20051231
726468,54913,PRICE COUNTY AIRPORT,US,WI,MW,KPBH,45.709,-90.402,456.3,20060101,20220428
726468,99999,PRICE CO,US,WI,MW,KPBH,45.717,-90.4,456.0,19880111,20051231
726480,94853,DELTA COUNTY AIRPORT,US,MI,MW,KESC,45.733,-87.083,181.1,20060101,20220428
726480,99999,DELTA CO,US,MI,MW,KESC,45.723,-87.094,186.0,19730101,20051231
726482,99999,ESCANABA (AWOS),US,MI,MW,,45.717,-87.1,186.0,19480101,19900109
726483,99999,ESCANABA/DELTA CO.,US,MI,MW,,45.717,-87.1,186.0,19900111,19910304
726487,94896,MEONE-MARINETTE TWIN CO AP,US,MI,MW,KMNM,45.117,-87.633,190.5,20050101,20220428
726487,99999,MENOMINEE MARINETTE,US,MI,MW,KMNM,45.127,-87.638,191.0,19730101,20041231
726498,4925,FAIRFIELD MUNICIPAL ARPT,US,IA,MW,KFFL,41.053,-91.979,243.5,20060101,20220428
726498,99999,FAIRFIELD MUNI,US,IA,MW,KFFL,41.053,-91.979,244.0,19950423,20051231
726499,94971,ESTHERVILLE MUNI AIRPORT,US,IA,MW,KEST,43.401,-94.748,400.6,20060101,20220429
726499,99999,ESTHERVILLE MUNI,US,IA,MW,KEST,43.407,-94.746,401.0,19870629,20051231
726500,14972,SPENCER MUNICIPAL AIRPORT,US,IA,MW,KSPW,43.168,-95.21,407.5,20060101,20220429
726500,99999,SPENCER,US,IA,MW,KSPW,43.167,-95.15,408.0,19730101,20051231
726502,54832,CLINTONVILLE MUNICIPAL AIRPOR,US,WI,MW,KCLI,44.614,-88.731,250.6,20060101,20220427
726502,99999,CLINTONVILLE MUNI,US,WI,MW,KCLI,44.617,-88.733,251.0,19970123,20051231
726503,54833,BARABOO WISCONSIN DELLS AIRPO,US,WI,MW,KDLL,43.522,-89.774,297.5,20060101,20220428
726503,99999,BARABOO WISC DELLS,US,WI,MW,KDLL,43.522,-89.771,297.0,19970123,20051231
726504,54838,EAGLE RIVER UNION AIRPORT,US,WI,MW,KEGV,45.932,-89.269,500.5,20060101,20220428
726504,99999,EAGLE RIVER UNION,US,WI,MW,KEGV,45.932,-89.269,500.0,19970123,20051231
726505,4845,KENOSHA REGIONAL AIRPORT,US,WI,MW,KENW,42.595,-87.938,223.5,20060101,20220429
726505,99999,KENOSHA RGNL,US,WI,MW,KENW,42.583,-87.917,226.0,19970123,20051231
726506,4840,FOND DU LAC COUNTY AIRPORT,US,WI,MW,KFLD,43.77,-88.491,242.5,19990101,20220428
726506,99999,FOND DU LAC CO,US,WI,MW,KFLD,43.771,-88.488,246.0,19970123,19981231
726507,54907,IOWA COUNTY AIRPORT,US,WI,MW,KMRJ,42.887,-90.236,356.9,20060101,20220428
726507,99999,IOWA CO,US,WI,MW,KMRJ,42.883,-90.233,357.0,19970123,20051231
726508,94973,SAWYER COUNTY AIRPORT,US,WI,MW,KHYR,46.03,-91.443,368.9,20060101,20220428
726508,99999,SAWYER CO,US,WI,MW,KHYR,46.033,-91.45,371.0,19970123,20051231
726509,4898,DODGE COUNTY AIRPORT,US,WI,MW,KUNU,43.426,-88.703,285.3,20060101,20220428
726509,99999,DODGE CO,US,WI,MW,KUNU,43.433,-88.7,285.0,19970123,20051231
726510,14944,JOE FOSS FIELD AIRPORT,US,SD,MW,KFSD,43.578,-96.754,432.4,19421001,20220428
726513,99999,SIOUX FALLS NEXRAD,US,SD,MW,UDX,44.133,-102.833,954.0,19990408,19990408
726514,94032,CUSTER COUNTY AIRPORT,US,SD,MW,KCUT,43.733,-103.615,1695.8,20050101,20220428
726514,99999,CUSTER COUNTY,US,SD,MW,KCUT,43.733,-103.617,1707.0,19850522,20041231
726515,94902,BROOKINGS MUNICIPAL ARPT,US,SD,MW,KBKX,44.3,-96.8,502.3,20060101,20220428
726515,99999,BROOKINGS RGNL,US,SD,MW,KBKX,44.3,-96.817,502.0,19730101,20051231
726516,24024,PHILIP AIRPORT,US,SD,MW,KPHP,44.051,-101.601,672.7,19980702,20220428
726516,99999,PHILIP,US,SD,MW,KPHP,44.05,-101.6,673.0,20000101,20031231
726517,94039,PINE RIDGE AIRPORT,US,SD,MW,KIEN,43.026,-102.52,1002.0,20060101,20220428
726517,99999,PINE RIDGE,US,SD,MW,KIEN,43.017,-102.517,1016.0,19990114,20051231
726518,94990,WINNER REGIONAL AIRPORT,US,SD,MW,KICR,43.389,-99.843,615.0,20060101,20220428
726518,99999,WINNER,US,SD,MW,KICR,43.383,-99.85,619.0,19990114,20051231
726519,94993,SISSETON MUNICIPAL AIRPORT,US,SD,MW,K8D3,45.669,-96.992,353.0,20060101,20220428
726519,99999,SISSETON MUNI ARPT,US,SD,MW,K8D3,45.667,-97.0,354.0,20010811,20051231
726525,94911,CHAN GURNEY MUNICIPAL ARPT,US,SD,MW,KYKN,42.879,-97.364,357.2,20060101,20220428
726525,99999,CHAN GURNEY MUNI,US,SD,MW,KYKN,42.917,-97.383,398.0,19730101,20051231
726530,94943,CHAMBERLAIN MUNI AIRPORT,US,SD,MW,K9V9,43.767,-99.318,519.1,20060101,20220428
726530,99999,CHAMBERLAIN (AMOS),US,SD,MW,K9V9,43.8,-99.317,530.0,19780310,20051231
726539,94056,FAITH MUNICIPAL AIRPORT,US,SD,MW,KD07,45.033,-102.02,784.0,20060101,20220428
726539,99999,FAITH MUNI,US,SD,MW,KD07,45.033,-102.017,787.0,19990114,20051231
726540,14936,HURON REGIONAL AIRPORT,US,SD,MW,KHON,44.379,-98.223,390.7,19730101,20220428
726543,99999,GLENWOOD,US,MN,MW,,45.65,-95.38,423.0,19930112,19950202
726544,4958,ORR REGIONAL AIRPORT,US,MN,MW,KORB,48.016,-92.856,399.6,20060101,20220428
726544,99999,ORR RGNL,US,MN,MW,KORB,48.017,-92.85,400.0,19930112,20051231
726545,94950,MITCHELL MUNICIPAL AIRPORT,US,SD,MW,KMHE,43.774,-98.038,396.4,20060101,20220428
726545,99999,MITCHELL MUNI,US,SD,MW,KMHE,43.775,-98.039,397.0,19730101,20051231
726546,14946,WATERTOWN MUNICIPAL ARPT,US,SD,MW,KATY,44.905,-97.15,530.6,19480101,20220428
726547,4931,GLENWOOD MUNICIPAL AIRPORT,US,MN,MW,KGHW,45.644,-95.32,424.6,20060101,20220416
726547,99999,GLENWOOD MUNI,US,MN,MW,KGHW,45.65,-95.317,425.0,19740809,20051231
726548,4971,WARROAD INTL-SWEDE CARLSON FL,US,MN,MW,KRRT,48.941,-95.348,327.4,20060101,20220428
726548,99999,WARROAD INTL,US,MN,MW,KRRT,48.933,-95.333,327.0,19970123,20051231
726549,54905,COOK MUNICIPAL AIRPORT,US,MN,MW,KCQM,47.822,-92.689,404.5,20060101,20220428
726549,99999,COOK MUNI,US,MN,MW,KCQM,47.817,-92.683,404.0,19970718,20051231
726550,14926,ST CLOUD REGIONAL AIRPORT,US,MN,MW,KSTC,45.544,-94.052,310.2,19730101,20220428
726553,4951,MONTIVIDEO-CHIPPEWA CO APT,US,MN,MW,KMVE,44.969,-95.71,315.2,20060101,20220428
726553,99999,MONTEVIDEO CHIPPEWA,US,MN,MW,KMVE,44.969,-95.717,315.0,19880402,20051231
726554,54906,ST JAMES MUNICIPAL AIRPORT,US,MN,MW,KJYG,43.986,-94.558,325.2,20060101,20220428
726554,99999,ST JAMES MUNI,US,MN,MW,KJYG,43.986,-94.558,325.0,19860127,20051231
726555,94938,BRAINERD LAKES RGNL ARPT,US,MN,MW,KBRD,46.402,-94.127,372.5,20060101,20220428
726555,99999,BRAINERD LAKES RGNL,US,MN,MW,KBRD,46.4,-94.133,374.0,19730101,20051231
726556,14992,REDWOOD FALLS MUNI AIRPORT,US,MN,MW,KRWF,44.548,-95.08,312.7,20000101,20220428
726556,99999,REDWOOD FALLS MUNI,US,MN,MW,KRWF,44.55,-95.083,312.0,19491111,19991231
726557,14910,CHANDLER FIELD AIRPORT,US,MN,MW,KAXN,45.868,-95.394,432.8,19730101,20220428
726558,4914,CLOQUET CARLTON CO AIRPORT,US,MN,MW,KCOQ,46.703,-92.504,389.8,20060101,20220428
726558,99999,CLOQUET CARLTON CO,US,MN,MW,KCOQ,46.7,-92.5,390.0,19920804,20051231
726559,94976,SW MN RGNL MRSHL/RYAN FIELD A,US,MN,MW,KMML,44.45,-95.817,359.4,20060101,20220428
726559,99999,SW MINNESOTA RGNL,US,MN,MW,KMML,44.451,-95.822,360.0,19840331,20051231
726560,24025,PIERRE REGIONAL AIRPORT,US,SD,MW,KPIR,44.382,-100.286,523.9,20100801,20220428
726560,94966,PIERRE RGNL,US,SD,MW,KFFM,46.283,-96.15,360.9,20060101,20100801
726560,99999,PIERRE RGNL,US,SD,MW,KPIR,44.383,-100.283,531.0,19840331,20051231
726561,94997,WADENA MUNICIPAL AIRPORT,US,MN,MW,KADC,46.447,-95.212,417.6,20060101,20220428
726561,99999,WADENA,US,MN,MW,KADC,46.45,-95.217,417.0,20020423,20051231
726562,4943,AIRLAKE AIRPORT,US,MN,MW,KLVN,44.628,-93.228,292.6,20060101,20220428
726562,99999,AIRLAKE,US,MN,MW,KLVN,44.629,-93.228,293.0,19970123,20051231
726563,94969,FARIBAULT MUNICIPAL ARPT,US,MN,MW,KFBL,44.333,-93.317,323.1,20060101,20220428
726563,99999,FARIBAULT MUNI,US,MN,MW,KFBL,44.325,-93.311,323.0,19861016,20051231
726564,4967,RED WING REGIONAL AIRPORT,US,MN,MW,KRGK,44.589,-92.485,237.7,20060101,20220428
726564,99999,RED WING RGNL,US,MN,MW,KRGK,44.583,-92.483,238.0,19911106,20051231
726565,4948,MORRIS MUNICIPAL AIRPORT,US,MN,MW,KMOX,45.566,-95.968,344.4,20060101,20220428
726565,99999,MORRIS MUNI,US,MN,MW,KMOX,45.567,-95.967,347.0,19911106,20051231
726566,4965,PIPESTONE MUNICIPAL ARPT,US,MN,MW,KPQN,43.983,-96.3,529.1,20060101,20220428
726566,99999,PIPESTONE MUNI,US,MN,MW,KPQN,43.983,-96.3,529.0,19911106,20051231
726567,4980,NEW ULM MUNICIPAL AIRPORT,US,MN,MW,KULM,44.319,-94.502,308.2,20060101,20220428
726567,99999,NEW ULM MUNI,US,MN,MW,KULM,44.317,-94.5,308.0,19911118,20051231
726568,4961,OWATONNA DEGNER RGNL ARPT,US,MN,MW,KOWA,44.123,-93.261,349.3,20060101,20220429
726568,99999,OWATONNA DEGNER RGNL,US,MN,MW,KOWA,44.117,-93.267,349.0,19920804,20051231
726569,4933,HTCHSON MUNI-BUTLR FLD APT,US,MN,MW,KHCD,44.859,-94.382,323.1,20060101,20220428
726569,99999,HUTCHINSON MUNI BUTL,US,MN,MW,KHCD,44.867,-94.383,323.0,19920804,20051231
726572,94966,FERGUS FALLS MUNICIPAL AIRPOR,US,MN,MW,KFFM,46.283,-96.15,360.6,20050101,20220428
726573,99999,AIRLAKE,US,MN,MW,,44.633,-93.233,292.0,19930112,19960815
726574,94985,MARSHFIELD MUNICIPAL ARPT,US,WI,MW,KMFI,44.638,-90.188,381.5,20060101,20220428
726574,99999,MARSHFIELD MUNI,US,WI,MW,KMFI,44.637,-90.189,389.0,19920807,20051231
726575,94960,CRYSTAL AIRPORT,US,MN,MW,KMIC,45.062,-93.351,263.4,20060101,20220428
726575,99999,CRYSTAL,US,MN,MW,KMIC,45.062,-93.354,265.0,19831103,20051231
726576,14928,WILLMAR RCO,US,MN,MW,KILL,45.117,-95.083,344.1,19901120,20090514
726576,99999,WILLMAR MUNI JOHN L RICE FLD,US,MN,MW,KILL,45.116,-95.089,343.5,20000101,20031231
726577,94974,ANOKA CO-BLNE AP(JNS FD) AP,US,MN,MW,KANE,45.15,-93.217,278.0,20060101,20220428
726577,99999,ANOKA CO BLAINE,US,MN,MW,KANE,45.15,-93.217,278.0,19901022,20051231
726578,4944,LITL FALS/MRSON CO-LNBRG FIEL,US,MN,MW,KLXL,45.949,-94.347,342.0,20060101,20220428
726578,99999,LITTLE FALLS MORRISO,US,MN,MW,KLXL,45.949,-94.347,342.0,19920804,20051231
726579,94963,FLYING CLOUD AIRPORT,US,MN,MW,KFCM,44.832,-93.471,275.7,20060101,20220428
726579,99999,FLYING CLOUD,US,MN,MW,KFCM,44.817,-93.45,276.0,19831103,20051231
726580,14922,MINNEAPOLIS-ST PAUL INTERNATI,US,MN,MW,KMSP,44.885,-93.231,254.5,19450101,20220428
726583,4941,LITCHFIELD MUNICIPAL ARPT,US,MN,MW,KLJF,45.147,-94.507,347.5,20060101,20220428
726583,99999,LITCHFIELD MUNI,US,MN,MW,KLJF,45.1,-94.5,347.0,19850422,20051231
726584,14927,ST PAUL DWTWN HOLMAN FD AP,US,MN,MW,KSTP,44.932,-93.056,213.3,19831103,20220428
726584,99999,ST PAUL DOWNTOWN HO,US,MN,MW,KSTP,44.933,-93.05,215.0,20000101,20031231
726585,14954,MANKATO MUNICIPAL AIRPORT,US,MN,MW,KMKT,44.217,-93.917,311.2,20060101,20220428
726585,99999,MANKATA RGNL ARPT,US,MN,MW,KMKT,44.223,-93.919,311.0,19730101,20051231
726586,94948,FAIRMONT MUNICIPAL AIRPORT,US,MN,MW,KFRM,43.65,-94.417,353.9,20060101,20220428
726586,99999,FAIRMONT MUNI(AWOS),US,MN,MW,KFRM,43.65,-94.417,354.0,19730101,20051231
726587,94927,WORTHINGTON MUNICIPAL ARPT,US,MN,MW,KOTG,43.645,-95.58,478.5,20060101,20220428
726587,99999,WORTHINGTON MUNI,US,MN,MW,KOTG,43.65,-95.583,480.0,19730101,20051231
726588,4956,WIOA MUNI-MAX CONRAD FD AP,US,MN,MW,KONA,44.077,-91.708,200.0,20060101,20220428
726588,99999,WINONA MUNI CONRAD F,US,MN,MW,KONA,44.083,-91.7,200.0,19911118,20051231
726589,94968,ALBERT LEA MUNICIPAL ARPT,US,MN,MW,KAEL,43.683,-93.367,383.7,20060101,20220428
726589,99999,ALBERT LEA (AWOS),US,MN,MW,KAEL,43.683,-93.367,383.0,19860331,20051231
726590,14929,ABERDEEN REGIONAL AIRPORT,US,SD,MW,KABR,45.444,-98.414,395.6,19730101,20220428
726593,4946,JACKSON MUNICIPAL AIRPORT,US,MN,MW,KMJQ,43.65,-94.986,440.7,20060101,20220429
726593,99999,JACKSON MUNI,US,MN,MW,KMJQ,43.65,-94.987,441.0,19980201,20051231
726596,4978,DODGE CENTER ARPT,US,MN,MW,KTOB,44.018,-92.831,397.8,20060101,20220428
726596,99999,DODGE CENTER,US,MN,MW,KTOB,44.017,-92.833,398.0,20010811,20051231
726603,4974,SOUTH ST PAUL MUNI-RICHARD E,US,MN,MW,KSGS,44.857,-93.033,249.9,20060101,20220428
726603,99999,SOUTH ST PAUL MUNI,US,MN,MW,KSGS,44.85,-93.033,250.0,19950101,20051231
726605,386,BLACK HILLS AIRPORT CLYDE ICE,US,SD,MW,KSPF,44.483,-103.783,1198.2,20050624,20220428
726605,99999,BLACK HILLS CLYDE ICE FLD,US,SD,MW,KSPF,44.48,-103.783,1198.2,19900727,20081231
726606,99999,BELLE FOURCHE MUNI,US,SD,MW,KEFC,44.734,-103.862,972.3,19921024,20040521
726620,24090,RAPID CITY REGIONAL AIRPORT,US,SD,MW,KRAP,44.046,-103.054,963.8,19730101,20220428
726625,24006,ELLSWORTH AIR FORCE BASE,US,SD,MW,KRCA,44.15,-103.1,999.1,19390201,20220429
726625,99999,ELLSWORTH AFB,US,SD,MW,KRCA,44.133,-103.1,999.0,20000101,20041231
726626,4864,LANGLADE COUNTY AIRPORT,US,WI,MW,KAIG,45.154,-89.111,463.9,20060101,20220428
726626,99999,LANGLADE CO,US,WI,MW,KAIG,45.15,-89.117,464.0,19730101,20051231
726627,94037,BUFFALO,US,SD,MW,K2WX,45.604,-103.547,922.0,19990101,20220428
726627,99999,BUFFALO,US,SD,MW,K2WX,45.6,-103.55,915.0,19740809,19981231
726630,99999,MOORCROFT,US,WY,W,4MC,44.267,-104.95,1303.0,19730101,19760503
726650,94023,GILLETTE-CAMPBELL CO. ARPT,US,WY,W,KGCC,44.34,-105.542,1330.3,20060101,20220428
726650,99999,GILLETTE/GILLETTE-C,US,WY,W,KGCC,44.349,-105.539,1230.0,19770828,20051231
726654,94054,JOHNSON COUNTY AIRPORT,US,WY,W,KBYG,44.381,-106.72,1503.8,20060101,20220428
726654,99999,JOHNSON CO,US,WY,W,KBYG,44.383,-106.717,1514.0,19990426,20051231
726655,99999,GILLETTE (AMOS),US,WY,W,,44.35,-105.533,1329.0,19761110,19770802
726656,99999,BANGOR CGS,US,WA,W,,47.733,-122.717,0.0,19850118,19850130
726657,99999,WEST JONESPORT CGS&,US,ME,NE,,44.517,-67.6,0.0,19850118,19850130
726660,24029,SHERIDAN COUNTY AIRPORT,US,WY,W,KSHR,44.76,-106.974,1210.4,19730101,20220428
726664,94173,YELLOWSTONE,US,WY,W,KP60,44.545,-110.422,2372.0,19790322,20220428
726665,24062,WORLAND MUNICIPAL AIRPORT,US,WY,W,KWRL,43.965,-107.95,1278.5,20000101,20220428
726665,99999,WORLAND MUNI,US,WY,W,KWRL,43.967,-107.95,1288.0,19730101,19991231
726666,99999,CODY MUNI (AWOS)  &,US,WY,W,,44.517,-109.017,1551.0,19730101,19770802
726667,24048,SOUTH BIG HORN COUNTY ARPT,US,WY,W,KGEY,44.517,-108.075,1190.3,20060101,20220428
726667,99999,SOUTH BIG HORN CO,US,WY,W,KGEY,44.517,-108.083,1199.0,19800616,20051231
726671,99999,BROADUS           &,US,MT,W,,45.433,-105.4,922.0,19760305,19900219
726673,99999,BROADUS           &,US,MT,W,K4BQ,45.433,-105.4,922.0,19900314,19951206
726675,24037,MILES CITY MUNICIPAL ARPT,US,MT,W,KMLS,46.427,-105.883,802.8,19730101,19830531
726676,24087,DAWSON COMMUNITY AIRPORT,US,MT,W,KGDV,47.133,-104.8,748.9,20060101,20220428
726676,99999,DAWSON COMMUNITY,US,MT,W,KGDV,47.133,-104.8,749.0,19730101,20051231
726679,4969,RUSH CITY REGIONAL AIRPORT,US,MN,MW,KROS,45.698,-92.953,281.3,20060101,20220428
726679,99999,RUSH CITY RGNL,US,MN,MW,KROS,45.7,-92.95,281.0,20010811,20051231
726680,99999,MOBRIDGE,US,SD,MW,,45.55,-100.417,522.0,19730101,19760305
726681,99999,MOBRIDGE,US,SD,MW,Y26,45.533,-100.433,508.0,19760305,19770227
726682,54914,PRINCETON MUNICIPAL AIRPORT,US,MN,MW,KPNM,45.56,-93.608,298.4,20060101,20220428
726682,99999,PRINCETON MUNI,US,MN,MW,KPNM,45.56,-93.608,298.0,19970313,20051231
726685,94052,MOBRIDGE MUNICIPAL AIRPORT,US,SD,MW,KMBG,45.55,-100.409,521.0,20060101,20220428
726685,99999,MOBRIDGE MUNI,US,SD,MW,KMBG,45.547,-100.408,523.0,19770301,20051231
726686,24025,PIERRE RGNL,US,SD,MW,KPIR,44.381,-100.286,526.1,19440301,20100731
726690,24057,RAWLINS MUNI/HARVEY FIELD ARP,US,WY,W,KRWL,41.806,-107.195,2063.2,20100801,20220428
726690,99999,RAWLINS MUNICIPAL,US,WY,W,KRWL,41.8,-107.2,2065.0,19730101,20100731
726691,99999,LEMMON,US,SD,MW,Y22,45.933,-102.167,791.0,19760305,19770227
726695,99999,LEMMON MUNI,US,SD,MW,KLEM,45.919,-102.106,783.6,19770301,20010827
726700,24045,YELLOWSTONE REGIONAL ARPT,US,WY,W,KCOD,44.517,-109.017,1552.0,20060101,20220428
726700,99999,CODY MUNI (AWOS),US,WY,W,KCOD,44.517,-109.017,1553.0,19770827,20051231
726704,99999,BUFFALO,US,WY,W,,44.383,-106.717,1514.0,19990114,19990204
726710,24164,BIG PINEY-MARBLETON ARPT,US,WY,W,KBPI,42.578,-110.11,2118.0,19990101,20220428
726710,99999,BIG PINEY (AMOS),US,WY,W,KBPI,42.567,-110.1,2124.0,19780310,19981231
726720,24061,RIVERTON REGIONAL AIRPORT,US,WY,W,KRIW,43.062,-108.447,1660.3,20070401,20220428
726720,99999,RIVERTON,US,WY,W,KRIW,43.064,-108.46,1684.0,20050101,20070331
726761,99999,WEST YELLOWSTONE  &,US,MT,W,,44.65,-111.1,2031.0,19750814,19900219
726763,24198,WEATHER SERVICE OFFICE,US,MT,W,KWEY,44.65,-111.1,2030.9,20060103,20071019
726763,99999,WEST YELLOWSTONE,US,MT,W,KWEY,44.65,-111.1,2031.0,19900314,20051222
726764,94163,YELLOWSTONE AIRPORT,US,MT,W,KWYS,44.683,-111.117,2026.6,20060608,20211113
726764,99999,YELLOWSTONE,US,MT,W,KWYS,44.683,-111.117,2025.0,19910801,20051007
726765,99999,WEST YELLOWSTONE  &,US,MT,W,,44.683,-111.117,2025.0,19730601,19900930
726766,99999,MONIDA,US,MT,W,,44.567,-112.317,2068.0,19430313,19920323
726770,24033,BILLINGS LOGAN INTERNATIONAL,US,MT,W,KBIL,45.807,-108.546,1094.3,19350501,20220428
726774,99999,HAMILTON/RAVALLI CO,US,MT,W,,46.25,-114.15,1110.0,19880905,20030428
726775,99999,HARLOWTON,US,MT,W,,46.43,-109.83,1268.0,19730101,20051101
726776,24036,LEWISTOWN MUNICIPAL ARPT,US,MT,W,KLWT,47.054,-109.457,1257.4,19420401,20220428
726777,94055,BAKER MUNICIPAL AIRPORT,US,MT,W,KBHK,46.352,-104.261,902.9,20060101,20220428
726777,99999,BAKER MUNI,US,MT,W,KBHK,46.35,-104.267,906.0,19980514,20051231
726785,24135,BERT MOONEY,US,MT,W,KBTM,45.965,-112.501,1686.5,19770301,20100801
726791,24135,BUTTE SILVER BOW CO ARPT,US,MT,W,KBTM,45.965,-112.501,1686.5,19760305,19770227
726795,24161,WHITEHALL,US,MT,W,HIA,45.867,-111.967,1303.9,19730101,19780101
726796,24138,DILLON AIRPORT,US,MT,W,KDLN,45.258,-112.554,1591.7,19730101,20100801
726797,24132,GALLATIN FIELD AIRPORT,US,MT,W,KBZN,45.788,-111.162,1350.7,19730101,20220429
726798,24150,MISSION FIELD AIRPORT,US,MT,W,KLVM,45.698,-110.442,1415.9,19730101,20220428
726799,99999,DILLON SAWRS,US,MT,W,,45.25,-112.55,1537.0,19730701,19740507
726809,99999,BOISE NEXRAD,US,ID,W,,43.5,-116.233,958.0,19990416,20010710
726810,24131,BOISE AIR TERMINAL/GOWEN FD A,US,ID,W,KBOI,43.567,-116.241,860.5,19310101,20220428
726813,94195,CALDWELL INDUSTRIAL ARPT,US,ID,W,KEUL,43.65,-116.633,740.4,20060101,20220428
726813,99999,CALDWELL (AWOS),US,ID,W,KEUL,43.633,-116.633,740.0,19920409,20051231
726815,24106,MOUNTAIN HOME AFB AIRPORT,US,ID,W,KMUO,43.05,-115.867,913.2,19320101,20220428
726815,99999,MOUNTAIN HOME AFB,US,ID,W,KMUO,43.05,-115.867,913.0,20000101,20041231
726816,4110,JEROME COUNTY AIRPORT,US,ID,W,KJER,42.727,-114.455,1226.6,20060101,20220428
726816,99999,JEROME CO,US,ID,W,KJER,42.727,-114.457,1235.0,19990114,20051231
726817,24154,MULLAN PASS,US,ID,W,KMLP,47.455,-115.671,1834.6,19960702,20220428
726817,99999,MULLAN PASS VOR,US,ID,W,KMLP,47.45,-115.667,1829.0,20000101,20031231
726818,94194,REXBURG-MADISON COUNTY APT,US,ID,W,KRXE,43.832,-111.808,1480.8,19990102,20220428
726824,4112,STANLEY RANGER STATION,US,ID,W,KSNT,44.171,-114.927,1979.7,19990102,20220428
726830,94185,BURNS MUNICIPAL AIRPORT,US,OR,W,KBNO,43.595,-118.958,1262.8,19730101,20220428
726830,99999,BURNS MUNI (AMOS),US,OR,W,KBNO,43.583,-118.95,1271.0,19810101,19901231
726834,99999,CHETCO RIVER COAST GUARD STAT,US,OR,W,,42.15,-124.27,6.0,19771108,19910105
726835,24230,ROBERTS FLD,US,OR,W,KRDM,44.256,-121.139,940.0,19420101,20100801
726836,4201,SCAPPOOSE INDUS AIRPK ARPT,US,OR,W,KSPB,45.769,-122.864,15.1,20060101,20220428
726836,99999,SCAPPOOSE INDUSTRIAL,US,OR,W,KSPB,45.773,-122.867,18.0,19780711,20051231
726837,24162,ONTARIO MUNICIPAL AIRPORT,US,OR,W,KONO,44.014,-117.008,666.8,19730101,20220428
726837,99999,ONTARIA MUNI,US,OR,W,KONO,44.017,-117.017,668.0,20000101,20031231
726838,94185,BURNS MUNICIPAL ARPT,US,OR,W,KBNO,43.595,-118.956,1271.0,19801231,19901231
726839,94196,JOHN DAY STATE ARPT,US,OR,W,K5J0,44.404,-118.963,1126.8,20060102,20061122
726839,99999,JOHN DAY STATE ARPT,US,OR,W,,44.4,-118.967,1127.0,19900517,19950716
726861,99999,SALMON,US,ID,W,SMN,45.117,-113.883,1232.0,19760305,19770225
